wl,idx,r,p,rho,n,element,prep
965.860000,270.000000,-0.135654,0.301392,-0.275405,60.000000,Mn_мг_кг,deriv1_snv
968.100000,271.000000,-0.199411,0.126631,-0.298358,60.000000,Mn_мг_кг,deriv1_snv
970.350000,272.000000,-0.234011,0.071926,-0.266874,60.000000,Mn_мг_кг,deriv1_snv
972.590000,273.000000,-0.239727,0.065058,-0.249729,60.000000,Mn_мг_кг,deriv1_snv
974.840000,274.000000,-0.221785,0.088553,-0.176536,60.000000,Mn_мг_кг,deriv1_snv
977.080000,275.000000,-0.186970,0.152589,-0.105010,60.000000,Mn_мг_кг,deriv1_snv
979.330000,276.000000,-0.144733,0.269881,-0.042599,60.000000,Mn_мг_кг,deriv1_snv
981.580000,277.000000,-0.103198,0.432656,0.003446,60.000000,Mn_мг_кг,deriv1_snv
983.820000,278.000000,-0.064792,0.622836,0.031428,60.000000,Mn_мг_кг,deriv1_snv
986.070000,279.000000,-0.028265,0.830254,0.070470,60.000000,Mn_мг_кг,deriv1_snv
988.320000,280.000000,0.003160,0.980881,0.117404,60.000000,Mn_мг_кг,deriv1_snv
990.570000,281.000000,0.028646,0.828003,0.117098,60.000000,Mn_мг_кг,deriv1_snv
992.830000,282.000000,0.040222,0.760267,0.088699,60.000000,Mn_мг_кг,deriv1_snv
995.080000,283.000000,0.030671,0.816046,0.036541,60.000000,Mn_мг_кг,deriv1_snv
997.330000,284.000000,0.005431,0.967152,0.013060,60.000000,Mn_мг_кг,deriv1_snv
999.590000,285.000000,-0.021861,0.868320,0.005085,60.000000,Mn_мг_кг,deriv1_snv
1001.840000,286.000000,-0.042553,0.746829,-0.023119,60.000000,Mn_мг_кг,deriv1_snv
1004.100000,287.000000,-0.054186,0.680926,-0.060105,60.000000,Mn_мг_кг,deriv1_snv
1006.350000,288.000000,-0.055232,0.675109,-0.068247,60.000000,Mn_мг_кг,deriv1_snv
1008.610000,289.000000,-0.038715,0.768997,-0.053103,60.000000,Mn_мг_кг,deriv1_snv
1010.870000,290.000000,-0.004208,0.974544,0.008503,60.000000,Mn_мг_кг,deriv1_snv
1013.130000,291.000000,0.040443,0.758992,0.068025,60.000000,Mn_мг_кг,deriv1_snv
1015.390000,292.000000,0.090491,0.491700,0.168728,60.000000,Mn_мг_кг,deriv1_snv
1017.650000,293.000000,0.132772,0.311874,0.221886,60.000000,Mn_мг_кг,deriv1_snv
1019.910000,294.000000,0.151498,0.247888,0.232751,60.000000,Mn_мг_кг,deriv1_snv
1022.170000,295.000000,0.149339,0.254768,0.193625,60.000000,Mn_мг_кг,deriv1_snv
1024.430000,296.000000,0.140906,0.282883,0.206074,60.000000,Mn_мг_кг,deriv1_snv
1026.700000,297.000000,0.133057,0.310827,0.176008,60.000000,Mn_мг_кг,deriv1_snv
1028.960000,298.000000,0.126782,0.334400,0.169144,60.000000,Mn_мг_кг,deriv1_snv
1031.230000,299.000000,0.121872,0.353605,0.152138,60.000000,Mn_мг_кг,deriv1_snv
390.040000,0.000000,0.161086,0.222909,0.059440,59.000000,Cu_мг_кг,deriv1_snv
392.070000,1.000000,0.148166,0.262745,0.048423,59.000000,Cu_мг_кг,deriv1_snv
394.090000,2.000000,0.132155,0.318390,0.032145,59.000000,Cu_мг_кг,deriv1_snv
396.120000,3.000000,0.112578,0.395920,0.014202,59.000000,Cu_мг_кг,deriv1_snv
398.140000,4.000000,0.089185,0.501756,-0.014407,59.000000,Cu_мг_кг,deriv1_snv
400.170000,5.000000,0.062183,0.639878,-0.063911,59.000000,Cu_мг_кг,deriv1_snv
402.200000,6.000000,0.037321,0.778992,-0.100294,59.000000,Cu_мг_кг,deriv1_snv
404.220000,7.000000,0.016909,0.898851,-0.111749,59.000000,Cu_мг_кг,deriv1_snv
406.250000,8.000000,0.002839,0.982977,-0.131942,59.000000,Cu_мг_кг,deriv1_snv
408.280000,9.000000,-0.003187,0.980889,-0.149944,59.000000,Cu_мг_кг,deriv1_snv
410.310000,10.000000,0.001491,0.991057,-0.137582,59.000000,Cu_мг_кг,deriv1_snv
412.350000,11.000000,0.019845,0.881408,-0.116425,59.000000,Cu_мг_кг,deriv1_snv
414.380000,12.000000,0.059509,0.654357,-0.093806,59.000000,Cu_мг_кг,deriv1_snv
416.410000,13.000000,0.119230,0.368418,-0.060287,59.000000,Cu_мг_кг,deriv1_snv
418.450000,14.000000,0.180294,0.171794,0.003565,59.000000,Cu_мг_кг,deriv1_snv
420.480000,15.000000,0.213701,0.104124,0.054764,59.000000,Cu_мг_кг,deriv1_snv
422.520000,16.000000,0.211584,0.107680,0.054384,59.000000,Cu_мг_кг,deriv1_snv
424.550000,17.000000,0.186036,0.158320,0.029866,59.000000,Cu_мг_кг,deriv1_snv
426.590000,18.000000,0.149569,0.258200,-0.014232,59.000000,Cu_мг_кг,deriv1_snv
428.630000,19.000000,0.112987,0.394193,-0.028697,59.000000,Cu_мг_кг,deriv1_snv
430.670000,20.000000,0.082286,0.535535,-0.080188,59.000000,Cu_мг_кг,deriv1_snv
432.710000,21.000000,0.060515,0.648896,-0.096845,59.000000,Cu_мг_кг,deriv1_snv
434.750000,22.000000,0.047008,0.723679,-0.103011,59.000000,Cu_мг_кг,deriv1_snv
436.790000,23.000000,0.040965,0.758041,-0.122328,59.000000,Cu_мг_кг,deriv1_snv
438.830000,24.000000,0.040753,0.759255,-0.123731,59.000000,Cu_мг_кг,deriv1_snv
440.870000,25.000000,0.043968,0.740901,-0.127939,59.000000,Cu_мг_кг,deriv1_snv
442.920000,26.000000,0.048426,0.715691,-0.132030,59.000000,Cu_мг_кг,deriv1_snv
444.960000,27.000000,0.051281,0.699701,-0.125747,59.000000,Cu_мг_кг,deriv1_snv
447.010000,28.000000,0.050794,0.702421,-0.123614,59.000000,Cu_мг_кг,deriv1_snv
449.050000,29.000000,0.046141,0.728580,-0.126624,59.000000,Cu_мг_кг,deriv1_snv
451.100000,30.000000,0.038515,0.772110,-0.141411,59.000000,Cu_мг_кг,deriv1_snv
453.150000,31.000000,0.030044,0.821290,-0.111340,59.000000,Cu_мг_кг,deriv1_snv
455.200000,32.000000,0.027234,0.837765,-0.079165,59.000000,Cu_мг_кг,deriv1_snv
457.250000,33.000000,0.035117,0.791744,-0.054735,59.000000,Cu_мг_кг,deriv1_snv
459.300000,34.000000,0.057099,0.667520,-0.041175,59.000000,Cu_мг_кг,deriv1_snv
461.350000,35.000000,0.091304,0.491610,-0.006575,59.000000,Cu_мг_кг,deriv1_snv
463.400000,36.000000,0.128214,0.333164,0.005640,59.000000,Cu_мг_кг,deriv1_snv
465.450000,37.000000,0.156384,0.236889,0.042724,59.000000,Cu_мг_кг,deriv1_snv
467.500000,38.000000,0.165406,0.210582,0.061310,59.000000,Cu_мг_кг,deriv1_snv
469.560000,39.000000,0.149151,0.259547,0.072473,59.000000,Cu_мг_кг,deriv1_snv
471.610000,40.000000,0.106512,0.422024,0.061485,59.000000,Cu_мг_кг,deriv1_snv
473.670000,41.000000,0.033667,0.800161,0.018790,59.000000,Cu_мг_кг,deriv1_snv
475.730000,42.000000,-0.066681,0.615818,-0.041058,59.000000,Cu_мг_кг,deriv1_snv
477.780000,43.000000,-0.174972,0.185012,-0.164585,59.000000,Cu_мг_кг,deriv1_snv
479.840000,44.000000,-0.258403,0.048148,-0.239834,59.000000,Cu_мг_кг,deriv1_snv
481.900000,45.000000,-0.300839,0.020599,-0.311314,59.000000,Cu_мг_кг,deriv1_snv
483.960000,46.000000,-0.299785,0.021068,-0.325662,59.000000,Cu_мг_кг,deriv1_snv
486.020000,47.000000,-0.264025,0.043318,-0.330017,59.000000,Cu_мг_кг,deriv1_snv
488.080000,48.000000,-0.211095,0.108515,-0.238548,59.000000,Cu_мг_кг,deriv1_snv
490.150000,49.000000,-0.157435,0.233713,-0.182966,59.000000,Cu_мг_кг,deriv1_snv
492.210000,50.000000,-0.110925,0.402936,-0.118295,59.000000,Cu_мг_кг,deriv1_snv
494.270000,51.000000,-0.072164,0.587023,-0.084659,59.000000,Cu_мг_кг,deriv1_snv
496.340000,52.000000,-0.040447,0.761010,-0.055582,59.000000,Cu_мг_кг,deriv1_snv
498.400000,53.000000,-0.015628,0.906482,-0.023963,59.000000,Cu_мг_кг,deriv1_snv
50047.000000,54.000000,-0.002888,0.982681,0.017417,59.000000,Cu_мг_кг,deriv1_snv
502.540000,55.000000,-0.000294,0.998236,0.035126,59.000000,Cu_мг_кг,deriv1_snv
504.610000,56.000000,-0.005708,0.965775,0.024606,59.000000,Cu_мг_кг,deriv1_snv
506.680000,57.000000,-0.013192,0.921004,0.009702,59.000000,Cu_мг_кг,deriv1_snv
508.740000,58.000000,-0.017238,0.896897,0.019813,59.000000,Cu_мг_кг,deriv1_snv
510.820000,59.000000,-0.017978,0.892494,0.025570,59.000000,Cu_мг_кг,deriv1_snv
512.890000,60.000000,-0.014217,0.914894,0.008621,59.000000,Cu_мг_кг,deriv1_snv
514.960000,61.000000,-0.004393,0.973655,-0.004179,59.000000,Cu_мг_кг,deriv1_snv
517.030000,62.000000,0.012324,0.926188,-0.016569,59.000000,Cu_мг_кг,deriv1_snv
519.110000,63.000000,0.032773,0.805360,-0.046377,59.000000,Cu_мг_кг,deriv1_snv
521.180000,64.000000,0.052868,0.690870,-0.036792,59.000000,Cu_мг_кг,deriv1_snv
523.260000,65.000000,0.067905,0.609338,-0.050936,59.000000,Cu_мг_кг,deriv1_snv
525.330000,66.000000,0.072404,0.585779,-0.022180,59.000000,Cu_мг_кг,deriv1_snv
527.410000,67.000000,0.067142,0.613375,0.000409,59.000000,Cu_мг_кг,deriv1_snv
529.490000,68.000000,0.052191,0.694632,0.011076,59.000000,Cu_мг_кг,deriv1_snv
531.570000,69.000000,0.030847,0.816598,0.002192,59.000000,Cu_мг_кг,deriv1_snv
533.640000,70.000000,0.004107,0.975373,-0.013297,59.000000,Cu_мг_кг,deriv1_snv
535.730000,71.000000,-0.027605,0.835588,-0.046114,59.000000,Cu_мг_кг,deriv1_snv
537.810000,72.000000,-0.062791,0.636602,-0.074314,59.000000,Cu_мг_кг,deriv1_snv
539.890000,73.000000,-0.100621,0.448285,-0.120984,59.000000,Cu_мг_кг,deriv1_snv
541.970000,74.000000,-0.139221,0.292969,-0.171949,59.000000,Cu_мг_кг,deriv1_snv
544.050000,75.000000,-0.171029,0.195265,-0.227356,59.000000,Cu_мг_кг,deriv1_snv
546.140000,76.000000,-0.181959,0.167803,-0.187963,59.000000,Cu_мг_кг,deriv1_snv
548.220000,77.000000,-0.173648,0.188411,-0.138576,59.000000,Cu_мг_кг,deriv1_snv
550.310000,78.000000,-0.156019,0.237997,-0.116045,59.000000,Cu_мг_кг,deriv1_snv
552.400000,79.000000,-0.135249,0.307093,-0.096349,59.000000,Cu_мг_кг,deriv1_snv
554.480000,80.000000,-0.116566,0.379291,-0.034688,59.000000,Cu_мг_кг,deriv1_snv
556.570000,81.000000,-0.101414,0.444697,0.016306,59.000000,Cu_мг_кг,deriv1_snv
558.660000,82.000000,-0.091492,0.490714,0.046114,59.000000,Cu_мг_кг,deriv1_snv
560.750000,83.000000,-0.085074,0.521752,0.069025,59.000000,Cu_мг_кг,deriv1_snv
562.840000,84.000000,-0.080609,0.543912,0.057453,59.000000,Cu_мг_кг,deriv1_snv
564.930000,85.000000,-0.076668,0.563841,0.027382,59.000000,Cu_мг_кг,deriv1_snv
567.030000,86.000000,-0.073612,0.579526,0.003682,59.000000,Cu_мг_кг,deriv1_snv
569.120000,87.000000,-0.071943,0.588175,-0.040006,59.000000,Cu_мг_кг,deriv1_snv
571.210000,88.000000,-0.071923,0.588277,-0.052485,59.000000,Cu_мг_кг,deriv1_snv
573.310000,89.000000,-0.074154,0.576727,-0.073555,59.000000,Cu_мг_кг,deriv1_snv
575.400000,90.000000,-0.078681,0.553615,-0.086997,59.000000,Cu_мг_кг,deriv1_snv
577.500000,91.000000,-0.086240,0.516042,-0.115928,59.000000,Cu_мг_кг,deriv1_snv
579.600000,92.000000,-0.098847,0.456369,-0.113035,59.000000,Cu_мг_кг,deriv1_snv
581.700000,93.000000,-0.117506,0.375431,-0.137904,59.000000,Cu_мг_кг,deriv1_snv
583.800000,94.000000,-0.141983,0.283403,-0.167361,59.000000,Cu_мг_кг,deriv1_snv
585.900000,95.000000,-0.167882,0.203736,-0.207338,59.000000,Cu_мг_кг,deriv1_snv
588.000000,96.000000,-0.185434,0.159695,-0.213913,59.000000,Cu_мг_кг,deriv1_snv
590.100000,97.000000,-0.177165,0.179479,-0.177764,59.000000,Cu_мг_кг,deriv1_snv
592.200000,98.000000,-0.133607,0.313057,-0.142054,59.000000,Cu_мг_кг,deriv1_snv
594.300000,99.000000,-0.072352,0.586047,-0.124900,59.000000,Cu_мг_кг,deriv1_snv
596.410000,100.000000,-0.022585,0.865175,-0.090796,59.000000,Cu_мг_кг,deriv1_snv
598.510000,101.000000,0.003202,0.980796,-0.072532,59.000000,Cu_мг_кг,deriv1_snv
600.620000,102.000000,0.007203,0.956823,-0.042637,59.000000,Cu_мг_кг,deriv1_snv
602.720000,103.000000,-0.009725,0.941725,-0.048072,59.000000,Cu_мг_кг,deriv1_snv
604.830000,104.000000,-0.043768,0.742041,-0.074957,59.000000,Cu_мг_кг,deriv1_snv
606.940000,105.000000,-0.088683,0.504178,-0.138488,59.000000,Cu_мг_кг,deriv1_snv
609.050000,106.000000,-0.135409,0.306514,-0.214176,59.000000,Cu_мг_кг,deriv1_snv
611.160000,107.000000,-0.173520,0.188742,-0.239513,59.000000,Cu_мг_кг,deriv1_snv
613.270000,108.000000,-0.194634,0.139624,-0.244860,59.000000,Cu_мг_кг,deriv1_snv
615.380000,109.000000,-0.195901,0.137015,-0.201464,59.000000,Cu_мг_кг,deriv1_snv
617.490000,110.000000,-0.183158,0.164972,-0.142696,59.000000,Cu_мг_кг,deriv1_snv
619.600000,111.000000,-0.165442,0.210480,-0.123321,59.000000,Cu_мг_кг,deriv1_snv
621.720000,112.000000,-0.148208,0.262606,-0.125513,59.000000,Cu_мг_кг,deriv1_snv
623.830000,113.000000,-0.136413,0.302909,-0.114204,59.000000,Cu_мг_кг,deriv1_snv
625.950000,114.000000,-0.127333,0.336524,-0.120049,59.000000,Cu_мг_кг,deriv1_snv
628.060000,115.000000,-0.120078,0.364995,-0.147226,59.000000,Cu_мг_кг,deriv1_snv
630.180000,116.000000,-0.112767,0.395122,-0.169611,59.000000,Cu_мг_кг,deriv1_snv
632.300000,117.000000,-0.105463,0.426633,-0.173001,59.000000,Cu_мг_кг,deriv1_snv
634.410000,118.000000,-0.099448,0.453620,-0.149973,59.000000,Cu_мг_кг,deriv1_snv
636.530000,119.000000,-0.097397,0.463033,-0.141849,59.000000,Cu_мг_кг,deriv1_snv
638.530000,120.000000,-0.102246,0.440954,-0.132965,59.000000,Cu_мг_кг,deriv1_snv
640.770000,121.000000,-0.114065,0.389671,-0.170721,59.000000,Cu_мг_кг,deriv1_snv
642.900000,122.000000,-0.126446,0.339926,-0.158944,59.000000,Cu_мг_кг,deriv1_snv
645.020000,123.000000,-0.118817,0.370089,-0.168004,59.000000,Cu_мг_кг,deriv1_snv
647.140000,124.000000,-0.084681,0.523683,-0.184222,59.000000,Cu_мг_кг,deriv1_snv
649.270000,125.000000,-0.038864,0.770103,-0.167741,59.000000,Cu_мг_кг,deriv1_snv
651.390000,126.000000,0.007844,0.952981,-0.145882,59.000000,Cu_мг_кг,deriv1_snv
653.520000,127.000000,0.049201,0.711337,-0.082497,59.000000,Cu_мг_кг,deriv1_snv
655.640000,128.000000,0.081007,0.541918,-0.044010,59.000000,Cu_мг_кг,deriv1_snv
657.770000,129.000000,0.101375,0.444874,-0.024197,59.000000,Cu_мг_кг,deriv1_snv
659.900000,130.000000,0.110619,0.404244,-0.023115,59.000000,Cu_мг_кг,deriv1_snv
662.030000,131.000000,0.109523,0.408946,-0.050088,59.000000,Cu_мг_кг,deriv1_snv
664.160000,132.000000,0.098324,0.458766,-0.071275,59.000000,Cu_мг_кг,deriv1_snv
666.290000,133.000000,0.076025,0.567124,-0.129663,59.000000,Cu_мг_кг,deriv1_snv
668.420000,134.000000,0.040911,0.758347,-0.155701,59.000000,Cu_мг_кг,deriv1_snv
670.550000,135.000000,0.001247,0.992521,-0.147577,59.000000,Cu_мг_кг,deriv1_snv
672.690000,136.000000,-0.023778,0.858128,-0.112129,59.000000,Cu_мг_кг,deriv1_snv
674.820000,137.000000,-0.030628,0.817877,-0.046348,59.000000,Cu_мг_кг,deriv1_snv
676.950000,138.000000,-0.030738,0.817232,-0.025746,59.000000,Cu_мг_кг,deriv1_snv
679.090000,139.000000,-0.031253,0.814226,-0.010900,59.000000,Cu_мг_кг,deriv1_snv
681.230000,140.000000,-0.034529,0.795154,-0.002338,59.000000,Cu_мг_кг,deriv1_snv
683.360000,141.000000,-0.041594,0.754441,0.001023,59.000000,Cu_мг_кг,deriv1_snv
685.500000,142.000000,-0.051785,0.696890,-0.005202,59.000000,Cu_мг_кг,deriv1_snv
687.640000,143.000000,-0.062264,0.639443,-0.021684,59.000000,Cu_мг_кг,deriv1_snv
689.780000,144.000000,-0.068479,0.606308,-0.029398,59.000000,Cu_мг_кг,deriv1_snv
691.920000,145.000000,-0.065573,0.621706,-0.024460,59.000000,Cu_мг_кг,deriv1_snv
694.060000,146.000000,-0.048067,0.717714,-0.026827,59.000000,Cu_мг_кг,deriv1_snv
696.200000,147.000000,-0.015964,0.904481,0.000731,59.000000,Cu_мг_кг,deriv1_snv
698.350000,148.000000,0.022237,0.867238,0.033957,59.000000,Cu_мг_кг,deriv1_snv
700.490000,149.000000,0.051956,0.695937,0.037464,59.000000,Cu_мг_кг,deriv1_snv
702.630000,150.000000,0.065169,0.623861,0.058943,59.000000,Cu_мг_кг,deriv1_snv
704.780000,151.000000,0.063354,0.633579,0.069493,59.000000,Cu_мг_кг,deriv1_snv
706.920000,152.000000,0.051316,0.699505,0.080539,59.000000,Cu_мг_кг,deriv1_snv
709.070000,153.000000,0.032502,0.806942,0.072123,59.000000,Cu_мг_кг,deriv1_snv
711.220000,154.000000,0.009957,0.940339,0.049621,59.000000,Cu_мг_кг,deriv1_snv
713.370000,155.000000,-0.014145,0.915317,0.029866,59.000000,Cu_мг_кг,deriv1_snv
715.520000,156.000000,-0.038460,0.772427,-0.006604,59.000000,Cu_мг_кг,deriv1_snv
717.670000,157.000000,-0.061847,0.641690,-0.037639,59.000000,Cu_мг_кг,deriv1_snv
719.820000,158.000000,-0.082318,0.535374,-0.072561,59.000000,Cu_мг_кг,deriv1_snv
721.970000,159.000000,-0.098212,0.459282,-0.087991,59.000000,Cu_мг_кг,deriv1_snv
724.120000,160.000000,-0.105589,0.426080,-0.103333,59.000000,Cu_мг_кг,deriv1_snv
726.280000,161.000000,-0.103642,0.434707,-0.103508,59.000000,Cu_мг_кг,deriv1_snv
728.430000,162.000000,-0.093778,0.479896,-0.071743,59.000000,Cu_мг_кг,deriv1_snv
730.580000,163.000000,-0.079634,0.548810,-0.060492,59.000000,Cu_мг_кг,deriv1_snv
732.740000,164.000000,-0.063029,0.635325,-0.040620,59.000000,Cu_мг_кг,deriv1_snv
734.900000,165.000000,-0.044754,0.736439,-0.029837,59.000000,Cu_мг_кг,deriv1_snv
737.050000,166.000000,-0.024904,0.851483,0.013413,59.000000,Cu_мг_кг,deriv1_snv
739.210000,167.000000,-0.002586,0.984492,0.043572,59.000000,Cu_мг_кг,deriv1_snv
741.370000,168.000000,0.021471,0.871767,0.087377,59.000000,Cu_мг_кг,deriv1_snv
743.530000,169.000000,0.045222,0.733781,0.131562,59.000000,Cu_мг_кг,deriv1_snv
745.690000,170.000000,0.063195,0.634432,0.187262,59.000000,Cu_мг_кг,deriv1_snv
747.850000,171.000000,0.073297,0.581150,0.183638,59.000000,Cu_мг_кг,deriv1_snv
750.020000,172.000000,0.077667,0.558753,0.161867,59.000000,Cu_мг_кг,deriv1_snv
752.180000,173.000000,0.075009,0.572328,0.150090,59.000000,Cu_мг_кг,deriv1_snv
754.340000,174.000000,0.061709,0.642433,0.084133,59.000000,Cu_мг_кг,deriv1_snv
756.510000,175.000000,0.036257,0.785141,0.008913,59.000000,Cu_мг_кг,deriv1_snv
758.670000,176.000000,0.005737,0.965601,-0.068411,59.000000,Cu_мг_кг,deriv1_snv
760.840000,177.000000,-0.019082,0.885935,-0.125396,59.000000,Cu_мг_кг,deriv1_snv
763.010000,178.000000,-0.034668,0.794344,-0.140125,59.000000,Cu_мг_кг,deriv1_snv
765.180000,179.000000,-0.043091,0.745897,-0.151025,59.000000,Cu_мг_кг,deriv1_snv
767.340000,180.000000,-0.049253,0.711050,-0.123877,59.000000,Cu_мг_кг,deriv1_snv
769.510000,181.000000,-0.052994,0.690170,-0.110872,59.000000,Cu_мг_кг,deriv1_snv
771.680000,182.000000,-0.055435,0.676667,-0.062596,59.000000,Cu_мг_кг,deriv1_snv
773.860000,183.000000,-0.056823,0.669036,-0.045676,59.000000,Cu_мг_кг,deriv1_snv
776.030000,184.000000,-0.058894,0.657707,-0.041438,59.000000,Cu_мг_кг,deriv1_snv
778.200000,185.000000,-0.059146,0.656336,-0.027937,59.000000,Cu_мг_кг,deriv1_snv
780.370000,186.000000,-0.053993,0.684632,0.006926,59.000000,Cu_мг_кг,deriv1_snv
782.550000,187.000000,-0.038411,0.772709,0.013180,59.000000,Cu_мг_кг,deriv1_snv
784.720000,188.000000,-0.010934,0.934497,-0.025044,59.000000,Cu_мг_кг,deriv1_snv
786.900000,189.000000,0.022619,0.864975,-0.052222,59.000000,Cu_мг_кг,deriv1_snv
789.080000,190.000000,0.055055,0.678763,-0.081006,59.000000,Cu_мг_кг,deriv1_snv
791.250000,191.000000,0.082801,0.532977,-0.055086,59.000000,Cu_мг_кг,deriv1_snv
793.430000,192.000000,0.100291,0.449783,-0.014728,59.000000,Cu_мг_кг,deriv1_snv
795.610000,193.000000,0.103403,0.435774,0.026009,59.000000,Cu_мг_кг,deriv1_snv
797.790000,194.000000,0.085204,0.521114,0.034892,59.000000,Cu_мг_кг,deriv1_snv
799.970000,195.000000,0.052176,0.694714,0.043689,59.000000,Cu_мг_кг,deriv1_snv
802.150000,196.000000,0.019133,0.885636,0.031824,59.000000,Cu_мг_кг,deriv1_snv
804.340000,197.000000,-0.008816,0.947164,0.008679,59.000000,Cu_мг_кг,deriv1_snv
806.520000,198.000000,-0.031937,0.810232,-0.010170,59.000000,Cu_мг_кг,deriv1_snv
808.710000,199.000000,-0.052514,0.692835,-0.044419,59.000000,Cu_мг_кг,deriv1_snv
810.890000,200.000000,-0.070743,0.594431,-0.074928,59.000000,Cu_мг_кг,deriv1_snv
813.080000,201.000000,-0.089658,0.499481,-0.096699,59.000000,Cu_мг_кг,deriv1_snv
815.260000,202.000000,-0.106623,0.421537,-0.088897,59.000000,Cu_мг_кг,deriv1_snv
817.450000,203.000000,-0.117920,0.373738,-0.091585,59.000000,Cu_мг_кг,deriv1_snv
819.640000,204.000000,-0.123705,0.350582,-0.089803,59.000000,Cu_мг_кг,deriv1_snv
821.830000,205.000000,-0.126410,0.340065,-0.085799,59.000000,Cu_мг_кг,deriv1_snv
824.020000,206.000000,-0.123879,0.349899,-0.122971,59.000000,Cu_мг_кг,deriv1_snv
826.210000,207.000000,-0.112996,0.394158,-0.087757,59.000000,Cu_мг_кг,deriv1_snv
828.400000,208.000000,-0.084376,0.525188,-0.017622,59.000000,Cu_мг_кг,deriv1_snv
830.590000,209.000000,-0.033157,0.803124,0.008825,59.000000,Cu_мг_кг,deriv1_snv
832.790000,210.000000,0.032908,0.804574,0.066249,59.000000,Cu_мг_кг,deriv1_snv
834.980000,211.000000,0.100438,0.449117,0.087319,59.000000,Cu_мг_кг,deriv1_snv
837.170000,212.000000,0.167675,0.204303,0.135274,59.000000,Cu_мг_кг,deriv1_snv
839.370000,213.000000,0.226542,0.084459,0.169991,59.000000,Cu_мг_кг,deriv1_snv
841.570000,214.000000,0.262221,0.044822,0.227151,59.000000,Cu_мг_кг,deriv1_snv
543.760000,215.000000,0.257571,0.048898,0.245562,59.000000,Cu_мг_кг,deriv1_snv
845.960000,216.000000,0.213339,0.104726,0.216222,59.000000,Cu_мг_кг,deriv1_snv
848.160000,217.000000,0.150430,0.255438,0.202370,59.000000,Cu_мг_кг,deriv1_snv
850.360000,218.000000,0.085199,0.521139,0.141381,59.000000,Cu_мг_кг,deriv1_snv
852.560000,219.000000,0.020882,0.875256,0.054121,59.000000,Cu_мг_кг,deriv1_snv
854.760000,220.000000,-0.040938,0.758196,-0.031298,59.000000,Cu_мг_кг,deriv1_snv
856.960000,221.000000,-0.093589,0.480788,-0.059878,59.000000,Cu_мг_кг,deriv1_snv
859.170000,222.000000,-0.124947,0.345730,-0.097167,59.000000,Cu_мг_кг,deriv1_snv
861.370000,223.000000,-0.129585,0.327977,-0.134485,59.000000,Cu_мг_кг,deriv1_snv
863.570000,224.000000,-0.119200,0.368538,-0.162217,59.000000,Cu_мг_кг,deriv1_snv
865.780000,225.000000,-0.109290,0.409951,-0.162539,59.000000,Cu_мг_кг,deriv1_snv
867.990000,226.000000,-0.105332,0.427214,-0.194041,59.000000,Cu_мг_кг,deriv1_snv
870.190000,227.000000,-0.101918,0.442429,-0.166659,59.000000,Cu_мг_кг,deriv1_snv
872.400000,228.000000,-0.094489,0.476559,-0.141264,59.000000,Cu_мг_кг,deriv1_snv
874.610000,229.000000,-0.076631,0.564026,-0.092929,59.000000,Cu_мг_кг,deriv1_snv
876.820000,230.000000,-0.045946,0.729680,-0.064145,59.000000,Cu_мг_кг,deriv1_snv
879.030000,231.000000,-0.002215,0.986719,0.026272,59.000000,Cu_мг_кг,deriv1_snv
881.240000,232.000000,0.048333,0.716216,0.091644,59.000000,Cu_мг_кг,deriv1_snv
883.450000,233.000000,0.091622,0.490097,0.153217,59.000000,Cu_мг_кг,deriv1_snv
885.660000,234.000000,0.116630,0.379027,0.170575,59.000000,Cu_мг_кг,deriv1_snv
887.880000,235.000000,0.118855,0.369937,0.169991,59.000000,Cu_мг_кг,deriv1_snv
890.090000,236.000000,0.103340,0.436052,0.123964,59.000000,Cu_мг_кг,deriv1_snv
892.310000,237.000000,0.078486,0.554602,0.062684,59.000000,Cu_мг_кг,deriv1_snv
984.520000,238.000000,0.049041,0.712238,0.018849,59.000000,Cu_мг_кг,deriv1_snv
896.740000,239.000000,0.016094,0.903702,-0.033986,59.000000,Cu_мг_кг,deriv1_snv
898.960000,240.000000,-0.018536,0.889179,-0.066599,59.000000,Cu_мг_кг,deriv1_snv
901.180000,241.000000,-0.046224,0.728109,-0.092462,59.000000,Cu_мг_кг,deriv1_snv
903.390000,242.000000,-0.057162,0.667177,-0.108476,59.000000,Cu_мг_кг,deriv1_snv
905.610000,243.000000,-0.049662,0.708756,-0.109674,59.000000,Cu_мг_кг,deriv1_snv
907.840000,244.000000,-0.025301,0.849143,-0.080276,59.000000,Cu_мг_кг,deriv1_snv
910.060000,245.000000,0.005554,0.966700,-0.020544,59.000000,Cu_мг_кг,deriv1_snv
912.280000,246.000000,0.033709,0.799914,0.043630,59.000000,Cu_мг_кг,deriv1_snv
914.500000,247.000000,0.049781,0.708088,0.123526,59.000000,Cu_мг_кг,deriv1_snv
916.730000,248.000000,0.052502,0.692902,0.122766,59.000000,Cu_мг_кг,deriv1_snv
918.950000,249.000000,0.043941,0.741057,0.137056,59.000000,Cu_мг_кг,deriv1_snv
921.180000,250.000000,0.024109,0.856172,0.096612,59.000000,Cu_мг_кг,deriv1_snv
923.400000,251.000000,-0.003792,0.977260,0.069756,59.000000,Cu_мг_кг,deriv1_snv
925.630000,252.000000,-0.033315,0.802210,0.048510,59.000000,Cu_мг_кг,deriv1_snv
