feature,element,pearson_r,p_value,abs_r
NIR_glcm_ASM_std,Mn_мг_кг,-0.0491,0.6277,0.0491
NIR_glcm_ASM_std,Cu_мг_кг,-0.2001,0.0494,0.2001
NIR_glcm_ASM_std,Zn_мг_кг,-0.1689,0.0931,0.1689
NIR_glcm_ASM_std,Co_мг_кг,-0.0744,0.5687,0.0744
NIR_gabor_f0.10_t0.00_mean,N_%,-0.2617,0.0085,0.2617
NIR_gabor_f0.10_t0.00_mean,P_%,0.1966,0.0499,0.1966
NIR_gabor_f0.10_t0.00_mean,K_%,0.1270,0.2078,0.1270
NIR_gabor_f0.10_t0.00_mean,Ca_%,-0.2201,0.0278,0.2201
NIR_gabor_f0.10_t0.00_mean,Mg_%,0.0029,0.9775,0.0029
NIR_gabor_f0.10_t0.00_mean,S_%,0.1226,0.2242,0.1226
NIR_gabor_f0.10_t0.00_mean,Нитраты_мг_кг,0.1157,0.2516,0.1157
NIR_gabor_f0.10_t0.00_mean,Fe_мг_кг,-0.0670,0.5081,0.0670
NIR_gabor_f0.10_t0.00_mean,Mn_мг_кг,-0.0193,0.8488,0.0193
NIR_gabor_f0.10_t0.00_mean,Cu_мг_кг,0.1013,0.3233,0.1013
NIR_gabor_f0.10_t0.00_mean,Zn_мг_кг,0.0685,0.4985,0.0685
NIR_gabor_f0.10_t0.00_mean,Co_мг_кг,0.2312,0.0730,0.2312
NIR_gabor_f0.10_t0.00_std,N_%,-0.4265,0.0000,0.4265
NIR_gabor_f0.10_t0.00_std,P_%,0.0063,0.9501,0.0063
NIR_gabor_f0.10_t0.00_std,K_%,-0.0676,0.5040,0.0676
NIR_gabor_f0.10_t0.00_std,Ca_%,-0.2590,0.0093,0.2590
NIR_gabor_f0.10_t0.00_std,Mg_%,0.1048,0.2995,0.1048
NIR_gabor_f0.10_t0.00_std,S_%,-0.1611,0.1094,0.1611
NIR_gabor_f0.10_t0.00_std,Нитраты_мг_кг,-0.0849,0.4010,0.0849
NIR_gabor_f0.10_t0.00_std,Fe_мг_кг,0.0658,0.5155,0.0658
NIR_gabor_f0.10_t0.00_std,Mn_мг_кг,0.0217,0.8301,0.0217
NIR_gabor_f0.10_t0.00_std,Cu_мг_кг,0.1103,0.2820,0.1103
NIR_gabor_f0.10_t0.00_std,Zn_мг_кг,0.0293,0.7723,0.0293
NIR_gabor_f0.10_t0.00_std,Co_мг_кг,0.1423,0.2739,0.1423
NIR_gabor_f0.10_t0.79_mean,N_%,-0.2620,0.0085,0.2620
NIR_gabor_f0.10_t0.79_mean,P_%,0.1977,0.0486,0.1977
NIR_gabor_f0.10_t0.79_mean,K_%,0.1277,0.2055,0.1277
NIR_gabor_f0.10_t0.79_mean,Ca_%,-0.2213,0.0269,0.2213
NIR_gabor_f0.10_t0.79_mean,Mg_%,0.0021,0.9837,0.0021
NIR_gabor_f0.10_t0.79_mean,S_%,0.1236,0.2206,0.1236
NIR_gabor_f0.10_t0.79_mean,Нитраты_мг_кг,0.1157,0.2515,0.1157
NIR_gabor_f0.10_t0.79_mean,Fe_мг_кг,-0.0671,0.5073,0.0671
NIR_gabor_f0.10_t0.79_mean,Mn_мг_кг,-0.0193,0.8486,0.0193
NIR_gabor_f0.10_t0.79_mean,Cu_мг_кг,0.1007,0.3265,0.1007
NIR_gabor_f0.10_t0.79_mean,Zn_мг_кг,0.0680,0.5017,0.0680
NIR_gabor_f0.10_t0.79_mean,Co_мг_кг,0.2306,0.0738,0.2306
NIR_gabor_f0.10_t0.79_std,N_%,-0.4257,0.0000,0.4257
NIR_gabor_f0.10_t0.79_std,P_%,0.0124,0.9028,0.0124
NIR_gabor_f0.10_t0.79_std,K_%,-0.0679,0.5018,0.0679
NIR_gabor_f0.10_t0.79_std,Ca_%,-0.2640,0.0080,0.2640
NIR_gabor_f0.10_t0.79_std,Mg_%,0.1058,0.2946,0.1058
NIR_gabor_f0.10_t0.79_std,S_%,-0.1591,0.1138,0.1591
NIR_gabor_f0.10_t0.79_std,Нитраты_мг_кг,-0.0896,0.3753,0.0896
NIR_gabor_f0.10_t0.79_std,Fe_мг_кг,0.0647,0.5228,0.0647
NIR_gabor_f0.10_t0.79_std,Mn_мг_кг,0.0195,0.8471,0.0195
NIR_gabor_f0.10_t0.79_std,Cu_мг_кг,0.1037,0.3120,0.1037
NIR_gabor_f0.10_t0.79_std,Zn_мг_кг,0.0267,0.7919,0.0267
NIR_gabor_f0.10_t0.79_std,Co_мг_кг,0.1242,0.3402,0.1242
NIR_gabor_f0.10_t1.57_mean,N_%,-0.2634,0.0081,0.2634
NIR_gabor_f0.10_t1.57_mean,P_%,0.1984,0.0479,0.1984
NIR_gabor_f0.10_t1.57_mean,K_%,0.1266,0.2093,0.1266
NIR_gabor_f0.10_t1.57_mean,Ca_%,-0.2247,0.0246,0.2247
NIR_gabor_f0.10_t1.57_mean,Mg_%,0.0047,0.9631,0.0047
NIR_gabor_f0.10_t1.57_mean,S_%,0.1220,0.2267,0.1220
NIR_gabor_f0.10_t1.57_mean,Нитраты_мг_кг,0.1145,0.2565,0.1145
NIR_gabor_f0.10_t1.57_mean,Fe_мг_кг,-0.0671,0.5072,0.0671
NIR_gabor_f0.10_t1.57_mean,Mn_мг_кг,-0.0162,0.8733,0.0162
NIR_gabor_f0.10_t1.57_mean,Cu_мг_кг,0.1022,0.3192,0.1022
NIR_gabor_f0.10_t1.57_mean,Zn_мг_кг,0.0705,0.4858,0.0705
NIR_gabor_f0.10_t1.57_mean,Co_мг_кг,0.2295,0.0751,0.2295
NIR_gabor_f0.10_t1.57_std,N_%,-0.4348,0.0000,0.4348
NIR_gabor_f0.10_t1.57_std,P_%,0.0364,0.7190,0.0364
NIR_gabor_f0.10_t1.57_std,K_%,-0.0597,0.5550,0.0597
NIR_gabor_f0.10_t1.57_std,Ca_%,-0.2838,0.0042,0.2838
NIR_gabor_f0.10_t1.57_std,Mg_%,0.1195,0.2364,0.1195
NIR_gabor_f0.10_t1.57_std,S_%,-0.1543,0.1253,0.1543
NIR_gabor_f0.10_t1.57_std,Нитраты_мг_кг,-0.0893,0.3767,0.0893
NIR_gabor_f0.10_t1.57_std,Fe_мг_кг,0.0586,0.5623,0.0586
NIR_gabor_f0.10_t1.57_std,Mn_мг_кг,0.0444,0.6610,0.0444
NIR_gabor_f0.10_t1.57_std,Cu_мг_кг,0.1179,0.2499,0.1179
NIR_gabor_f0.10_t1.57_std,Zn_мг_кг,0.0531,0.5996,0.0531
NIR_gabor_f0.10_t1.57_std,Co_мг_кг,0.1136,0.3835,0.1136
NIR_gabor_f0.10_t2.36_mean,N_%,-0.2622,0.0084,0.2622
NIR_gabor_f0.10_t2.36_mean,P_%,0.1977,0.0486,0.1977
NIR_gabor_f0.10_t2.36_mean,K_%,0.1263,0.2105,0.1263
NIR_gabor_f0.10_t2.36_mean,Ca_%,-0.2219,0.0265,0.2219
NIR_gabor_f0.10_t2.36_mean,Mg_%,0.0051,0.9601,0.0051
NIR_gabor_f0.10_t2.36_mean,S_%,0.1219,0.2269,0.1219
NIR_gabor_f0.10_t2.36_mean,Нитраты_мг_кг,0.1150,0.2546,0.1150
NIR_gabor_f0.10_t2.36_mean,Fe_мг_кг,-0.0669,0.5081,0.0669
NIR_gabor_f0.10_t2.36_mean,Mn_мг_кг,-0.0166,0.8701,0.0166
NIR_gabor_f0.10_t2.36_mean,Cu_мг_кг,0.1028,0.3166,0.1028
NIR_gabor_f0.10_t2.36_mean,Zn_мг_кг,0.0708,0.4836,0.0708
NIR_gabor_f0.10_t2.36_mean,Co_мг_кг,0.2310,0.0733,0.2310
NIR_gabor_f0.10_t2.36_std,N_%,-0.4353,0.0000,0.4353
NIR_gabor_f0.10_t2.36_std,P_%,0.0253,0.8024,0.0253
NIR_gabor_f0.10_t2.36_std,K_%,-0.0656,0.5167,0.0656
NIR_gabor_f0.10_t2.36_std,Ca_%,-0.2744,0.0057,0.2744
NIR_gabor_f0.10_t2.36_std,Mg_%,0.1219,0.2270,0.1219
NIR_gabor_f0.10_t2.36_std,S_%,-0.1591,0.1139,0.1591
NIR_gabor_f0.10_t2.36_std,Нитраты_мг_кг,-0.0872,0.3885,0.0872
NIR_gabor_f0.10_t2.36_std,Fe_мг_кг,0.0631,0.5326,0.0631
NIR_gabor_f0.10_t2.36_std,Mn_мг_кг,0.0475,0.6391,0.0475
NIR_gabor_f0.10_t2.36_std,Cu_мг_кг,0.1254,0.2209,0.1254
NIR_gabor_f0.10_t2.36_std,Zn_мг_кг,0.0548,0.5883,0.0548
NIR_gabor_f0.10_t2.36_std,Co_мг_кг,0.1403,0.2807,0.1403
NIR_gabor_f0.25_t0.00_mean,N_%,-0.4147,0.0000,0.4147
NIR_gabor_f0.25_t0.00_mean,P_%,-0.0162,0.8728,0.0162
NIR_gabor_f0.25_t0.00_mean,K_%,-0.0078,0.9387,0.0078
NIR_gabor_f0.25_t0.00_mean,Ca_%,-0.3139,0.0015,0.3139
NIR_gabor_f0.25_t0.00_mean,Mg_%,0.0866,0.3915,0.0866
NIR_gabor_f0.25_t0.00_mean,S_%,-0.2140,0.0326,0.2140
NIR_gabor_f0.25_t0.00_mean,Нитраты_мг_кг,-0.0491,0.6276,0.0491
NIR_gabor_f0.25_t0.00_mean,Fe_мг_кг,0.0302,0.7657,0.0302
NIR_gabor_f0.25_t0.00_mean,Mn_мг_кг,0.0576,0.5695,0.0576
NIR_gabor_f0.25_t0.00_mean,Cu_мг_кг,0.1084,0.2908,0.1084
NIR_gabor_f0.25_t0.00_mean,Zn_мг_кг,0.0760,0.4525,0.0760
NIR_gabor_f0.25_t0.00_mean,Co_мг_кг,0.0088,0.9466,0.0088
NIR_gabor_f0.25_t0.00_std,N_%,-0.4422,0.0000,0.4422
NIR_gabor_f0.25_t0.00_std,P_%,-0.0613,0.5446,0.0613
NIR_gabor_f0.25_t0.00_std,K_%,-0.0207,0.8383,0.0207
NIR_gabor_f0.25_t0.00_std,Ca_%,-0.2832,0.0043,0.2832
NIR_gabor_f0.25_t0.00_std,Mg_%,0.0761,0.4517,0.0761
NIR_gabor_f0.25_t0.00_std,S_%,-0.2027,0.0431,0.2027
NIR_gabor_f0.25_t0.00_std,Нитраты_мг_кг,-0.0703,0.4869,0.0703
NIR_gabor_f0.25_t0.00_std,Fe_мг_кг,0.0071,0.9443,0.0071
NIR_gabor_f0.25_t0.00_std,Mn_мг_кг,0.0516,0.6101,0.0516
NIR_gabor_f0.25_t0.00_std,Cu_мг_кг,0.0725,0.4804,0.0725
NIR_gabor_f0.25_t0.00_std,Zn_мг_кг,0.0394,0.6971,0.0394
NIR_gabor_f0.25_t0.00_std,Co_мг_кг,0.0095,0.9422,0.0095
NIR_gabor_f0.25_t0.79_mean,N_%,-0.3061,0.0020,0.3061
NIR_gabor_f0.25_t0.79_mean,P_%,0.1415,0.1603,0.1415
NIR_gabor_f0.25_t0.79_mean,K_%,0.0936,0.3544,0.0936
NIR_gabor_f0.25_t0.79_mean,Ca_%,-0.3452,0.0004,0.3452
NIR_gabor_f0.25_t0.79_mean,Mg_%,0.0958,0.3428,0.0958
NIR_gabor_f0.25_t0.79_mean,S_%,-0.1305,0.1957,0.1305
NIR_gabor_f0.25_t0.79_mean,Нитраты_мг_кг,0.0471,0.6414,0.0471
NIR_gabor_f0.25_t0.79_mean,Fe_мг_кг,0.0671,0.5071,0.0671
NIR_gabor_f0.25_t0.79_mean,Mn_мг_кг,0.0697,0.4906,0.0697
NIR_gabor_f0.25_t0.79_mean,Cu_мг_кг,0.1488,0.1457,0.1488
NIR_gabor_f0.25_t0.79_mean,Zn_мг_кг,0.1424,0.1574,0.1424
NIR_gabor_f0.25_t0.79_mean,Co_мг_кг,-0.0216,0.8685,0.0216
NIR_gabor_f0.25_t0.79_std,N_%,-0.3327,0.0007,0.3327
NIR_gabor_f0.25_t0.79_std,P_%,0.0675,0.5044,0.0675
NIR_gabor_f0.25_t0.79_std,K_%,0.0516,0.6101,0.0516
NIR_gabor_f0.25_t0.79_std,Ca_%,-0.3141,0.0015,0.3141
NIR_gabor_f0.25_t0.79_std,Mg_%,0.1045,0.3009,0.1045
NIR_gabor_f0.25_t0.79_std,S_%,-0.1321,0.1901,0.1321
NIR_gabor_f0.25_t0.79_std,Нитраты_мг_кг,0.0211,0.8346,0.0211
NIR_gabor_f0.25_t0.79_std,Fe_мг_кг,0.0844,0.4039,0.0844
NIR_gabor_f0.25_t0.79_std,Mn_мг_кг,0.0279,0.7830,0.0279
NIR_gabor_f0.25_t0.79_std,Cu_мг_кг,0.0656,0.5234,0.0656
NIR_gabor_f0.25_t0.79_std,Zn_мг_кг,0.0696,0.4914,0.0696
NIR_gabor_f0.25_t0.79_std,Co_мг_кг,-0.0979,0.4529,0.0979
NIR_gabor_f0.25_t1.57_mean,N_%,-0.1031,0.3074,0.1031
NIR_gabor_f0.25_t1.57_mean,P_%,0.2828,0.0044,0.2828
NIR_gabor_f0.25_t1.57_mean,K_%,0.1738,0.0837,0.1738
NIR_gabor_f0.25_t1.57_mean,Ca_%,-0.3092,0.0017,0.3092
NIR_gabor_f0.25_t1.57_mean,Mg_%,0.1436,0.1539,0.1436
NIR_gabor_f0.25_t1.57_mean,S_%,0.0117,0.9077,0.0117
NIR_gabor_f0.25_t1.57_mean,Нитраты_мг_кг,0.0541,0.5929,0.0541
NIR_gabor_f0.25_t1.57_mean,Fe_мг_кг,0.0521,0.6067,0.0521
NIR_gabor_f0.25_t1.57_mean,Mn_мг_кг,0.1039,0.3034,0.1039
NIR_gabor_f0.25_t1.57_mean,Cu_мг_кг,0.1338,0.1912,0.1338
NIR_gabor_f0.25_t1.57_mean,Zn_мг_кг,0.2143,0.0323,0.2143
NIR_gabor_f0.25_t1.57_mean,Co_мг_кг,-0.0528,0.6859,0.0528
NIR_gabor_f0.25_t1.57_std,N_%,-0.1532,0.1281,0.1532
NIR_gabor_f0.25_t1.57_std,P_%,0.2540,0.0108,0.2540
NIR_gabor_f0.25_t1.57_std,K_%,0.1334,0.1856,0.1334
NIR_gabor_f0.25_t1.57_std,Ca_%,-0.3012,0.0023,0.3012
NIR_gabor_f0.25_t1.57_std,Mg_%,0.1395,0.1664,0.1395
NIR_gabor_f0.25_t1.57_std,S_%,-0.0240,0.8127,0.0240
NIR_gabor_f0.25_t1.57_std,Нитраты_мг_кг,0.0423,0.6761,0.0423
NIR_gabor_f0.25_t1.57_std,Fe_мг_кг,0.0750,0.4584,0.0750
NIR_gabor_f0.25_t1.57_std,Mn_мг_кг,0.0916,0.3647,0.0916
NIR_gabor_f0.25_t1.57_std,Cu_мг_кг,0.1047,0.3072,0.1047
NIR_gabor_f0.25_t1.57_std,Zn_мг_кг,0.1756,0.0806,0.1756
NIR_gabor_f0.25_t1.57_std,Co_мг_кг,-0.0739,0.5712,0.0739
NIR_gabor_f0.25_t2.36_mean,N_%,-0.3087,0.0018,0.3087
NIR_gabor_f0.25_t2.36_mean,P_%,0.1311,0.1937,0.1311
NIR_gabor_f0.25_t2.36_mean,K_%,0.0732,0.4694,0.0732
NIR_gabor_f0.25_t2.36_mean,Ca_%,-0.3499,0.0004,0.3499
NIR_gabor_f0.25_t2.36_mean,Mg_%,0.1377,0.1719,0.1377
NIR_gabor_f0.25_t2.36_mean,S_%,-0.0900,0.3730,0.0900
NIR_gabor_f0.25_t2.36_mean,Нитраты_мг_кг,-0.0221,0.8273,0.0221
NIR_gabor_f0.25_t2.36_mean,Fe_мг_кг,0.0072,0.9432,0.0072
NIR_gabor_f0.25_t2.36_mean,Mn_мг_кг,0.1567,0.1195,0.1567
NIR_gabor_f0.25_t2.36_mean,Cu_мг_кг,0.1724,0.0912,0.1724
NIR_gabor_f0.25_t2.36_mean,Zn_мг_кг,0.1989,0.0473,0.1989
NIR_gabor_f0.25_t2.36_mean,Co_мг_кг,0.1096,0.4005,0.1096
NIR_gabor_f0.25_t2.36_std,N_%,-0.3402,0.0005,0.3402
NIR_gabor_f0.25_t2.36_std,P_%,0.0567,0.5755,0.0567
NIR_gabor_f0.25_t2.36_std,K_%,0.0442,0.6623,0.0442
NIR_gabor_f0.25_t2.36_std,Ca_%,-0.3621,0.0002,0.3621
NIR_gabor_f0.25_t2.36_std,Mg_%,0.1351,0.1800,0.1351
NIR_gabor_f0.25_t2.36_std,S_%,-0.1041,0.3028,0.1041
NIR_gabor_f0.25_t2.36_std,Нитраты_мг_кг,-0.0253,0.8026,0.0253
NIR_gabor_f0.25_t2.36_std,Fe_мг_кг,-0.0187,0.8533,0.0187
NIR_gabor_f0.25_t2.36_std,Mn_мг_кг,0.1770,0.0782,0.1770
NIR_gabor_f0.25_t2.36_std,Cu_мг_кг,0.1705,0.0950,0.1705
NIR_gabor_f0.25_t2.36_std,Zn_мг_кг,0.1908,0.0573,0.1908
NIR_gabor_f0.25_t2.36_std,Co_мг_кг,0.1042,0.4243,0.1042
NIR_gabor_f0.40_t0.00_mean,N_%,-0.2862,0.0039,0.2862
NIR_gabor_f0.40_t0.00_mean,P_%,-0.0434,0.6683,0.0434
NIR_gabor_f0.40_t0.00_mean,K_%,-0.0147,0.8848,0.0147
NIR_gabor_f0.40_t0.00_mean,Ca_%,-0.2512,0.0117,0.2512
NIR_gabor_f0.40_t0.00_mean,Mg_%,0.1423,0.1579,0.1423
NIR_gabor_f0.40_t0.00_mean,S_%,-0.2275,0.0228,0.2275
NIR_gabor_f0.40_t0.00_mean,Нитраты_мг_кг,-0.0349,0.7305,0.0349
NIR_gabor_f0.40_t0.00_mean,Fe_мг_кг,0.0684,0.4989,0.0684
NIR_gabor_f0.40_t0.00_mean,Mn_мг_кг,0.1431,0.1556,0.1431
NIR_gabor_f0.40_t0.00_mean,Cu_мг_кг,0.1341,0.1905,0.1341
NIR_gabor_f0.40_t0.00_mean,Zn_мг_кг,0.1391,0.1676,0.1391
NIR_gabor_f0.40_t0.00_mean,Co_мг_кг,-0.0671,0.6074,0.0671
NIR_gabor_f0.40_t0.00_std,N_%,-0.2729,0.0060,0.2729
NIR_gabor_f0.40_t0.00_std,P_%,-0.0363,0.7196,0.0363
NIR_gabor_f0.40_t0.00_std,K_%,0.0083,0.9349,0.0083
NIR_gabor_f0.40_t0.00_std,Ca_%,-0.1874,0.0619,0.1874
NIR_gabor_f0.40_t0.00_std,Mg_%,0.0823,0.4154,0.0823
NIR_gabor_f0.40_t0.00_std,S_%,-0.1949,0.0520,0.1949
NIR_gabor_f0.40_t0.00_std,Нитраты_мг_кг,-0.0002,0.9985,0.0002
NIR_gabor_f0.40_t0.00_std,Fe_мг_кг,0.0538,0.5949,0.0538
NIR_gabor_f0.40_t0.00_std,Mn_мг_кг,0.1008,0.3183,0.1008
NIR_gabor_f0.40_t0.00_std,Cu_мг_кг,0.0806,0.4325,0.0806
NIR_gabor_f0.40_t0.00_std,Zn_мг_кг,0.0703,0.4873,0.0703
NIR_gabor_f0.40_t0.00_std,Co_мг_кг,-0.0837,0.5213,0.0837
NIR_gabor_f0.40_t0.79_mean,N_%,-0.1768,0.0785,0.1768
NIR_gabor_f0.40_t0.79_mean,P_%,0.1398,0.1653,0.1398
NIR_gabor_f0.40_t0.79_mean,K_%,0.1394,0.1665,0.1394
NIR_gabor_f0.40_t0.79_mean,Ca_%,-0.2209,0.0272,0.2209
NIR_gabor_f0.40_t0.79_mean,Mg_%,0.1471,0.1441,0.1471
NIR_gabor_f0.40_t0.79_mean,S_%,-0.1146,0.2564,0.1146
NIR_gabor_f0.40_t0.79_mean,Нитраты_мг_кг,0.0783,0.4386,0.0783
NIR_gabor_f0.40_t0.79_mean,Fe_мг_кг,0.1259,0.2119,0.1259
NIR_gabor_f0.40_t0.79_mean,Mn_мг_кг,0.1467,0.1452,0.1467
NIR_gabor_f0.40_t0.79_mean,Cu_мг_кг,0.1731,0.0899,0.1731
NIR_gabor_f0.40_t0.79_mean,Zn_мг_кг,0.2145,0.0321,0.2145
NIR_gabor_f0.40_t0.79_mean,Co_мг_кг,-0.1184,0.3635,0.1184
NIR_gabor_f0.40_t0.79_std,N_%,-0.1002,0.3214,0.1002
NIR_gabor_f0.40_t0.79_std,P_%,0.1319,0.1907,0.1319
NIR_gabor_f0.40_t0.79_std,K_%,0.1781,0.0763,0.1781
NIR_gabor_f0.40_t0.79_std,Ca_%,-0.1727,0.0857,0.1727
NIR_gabor_f0.40_t0.79_std,Mg_%,0.1237,0.2200,0.1237
NIR_gabor_f0.40_t0.79_std,S_%,-0.0769,0.4471,0.0769
NIR_gabor_f0.40_t0.79_std,Нитраты_мг_кг,0.1167,0.2477,0.1167
NIR_gabor_f0.40_t0.79_std,Fe_мг_кг,0.1249,0.2157,0.1249
NIR_gabor_f0.40_t0.79_std,Mn_мг_кг,0.1088,0.2811,0.1088
NIR_gabor_f0.40_t0.79_std,Cu_мг_кг,0.1056,0.3034,0.1056
NIR_gabor_f0.40_t0.79_std,Zn_мг_кг,0.1597,0.1124,0.1597
NIR_gabor_f0.40_t0.79_std,Co_мг_кг,-0.1858,0.1518,0.1858
NIR_gabor_f0.40_t1.57_mean,N_%,-0.0448,0.6580,0.0448
NIR_gabor_f0.40_t1.57_mean,P_%,0.2400,0.0162,0.2400
NIR_gabor_f0.40_t1.57_mean,K_%,0.2451,0.0140,0.2451
NIR_gabor_f0.40_t1.57_mean,Ca_%,-0.2741,0.0058,0.2741
NIR_gabor_f0.40_t1.57_mean,Mg_%,0.1273,0.2068,0.1273
NIR_gabor_f0.40_t1.57_mean,S_%,0.0722,0.4754,0.0722
NIR_gabor_f0.40_t1.57_mean,Нитраты_мг_кг,0.1403,0.1638,0.1403
NIR_gabor_f0.40_t1.57_mean,Fe_мг_кг,0.0747,0.4599,0.0747
NIR_gabor_f0.40_t1.57_mean,Mn_мг_кг,0.1333,0.1863,0.1333
NIR_gabor_f0.40_t1.57_mean,Cu_мг_кг,0.1865,0.0674,0.1865
NIR_gabor_f0.40_t1.57_mean,Zn_мг_кг,0.2404,0.0160,0.2404
NIR_gabor_f0.40_t1.57_mean,Co_мг_кг,-0.0388,0.7663,0.0388
NIR_gabor_f0.40_t1.57_std,N_%,-0.0601,0.5523,0.0601
NIR_gabor_f0.40_t1.57_std,P_%,0.2767,0.0053,0.2767
NIR_gabor_f0.40_t1.57_std,K_%,0.2111,0.0350,0.2111
NIR_gabor_f0.40_t1.57_std,Ca_%,-0.1872,0.0622,0.1872
NIR_gabor_f0.40_t1.57_std,Mg_%,0.1546,0.1246,0.1546
NIR_gabor_f0.40_t1.57_std,S_%,0.0350,0.7293,0.0350
NIR_gabor_f0.40_t1.57_std,Нитраты_мг_кг,0.1276,0.2057,0.1276
NIR_gabor_f0.40_t1.57_std,Fe_мг_кг,0.1036,0.3049,0.1036
NIR_gabor_f0.40_t1.57_std,Mn_мг_кг,0.1680,0.0947,0.1680
NIR_gabor_f0.40_t1.57_std,Cu_мг_кг,0.2177,0.0322,0.2177
NIR_gabor_f0.40_t1.57_std,Zn_мг_кг,0.2542,0.0107,0.2542
NIR_gabor_f0.40_t1.57_std,Co_мг_кг,0.0369,0.7779,0.0369
NIR_gabor_f0.40_t2.36_mean,N_%,-0.2471,0.0132,0.2471
NIR_gabor_f0.40_t2.36_mean,P_%,0.1511,0.1335,0.1511
NIR_gabor_f0.40_t2.36_mean,K_%,0.1425,0.1573,0.1425
NIR_gabor_f0.40_t2.36_mean,Ca_%,-0.3489,0.0004,0.3489
NIR_gabor_f0.40_t2.36_mean,Mg_%,0.1011,0.3169,0.1011
NIR_gabor_f0.40_t2.36_mean,S_%,-0.0562,0.5789,0.0562
NIR_gabor_f0.40_t2.36_mean,Нитраты_мг_кг,0.0591,0.5591,0.0591
NIR_gabor_f0.40_t2.36_mean,Fe_мг_кг,-0.0180,0.8590,0.0180
NIR_gabor_f0.40_t2.36_mean,Mn_мг_кг,0.1760,0.0798,0.1760
NIR_gabor_f0.40_t2.36_mean,Cu_мг_кг,0.1656,0.1049,0.1656
NIR_gabor_f0.40_t2.36_mean,Zn_мг_кг,0.2200,0.0279,0.2200
NIR_gabor_f0.40_t2.36_mean,Co_мг_кг,0.0369,0.7777,0.0369
NIR_gabor_f0.40_t2.36_std,N_%,-0.2402,0.0161,0.2402
NIR_gabor_f0.40_t2.36_std,P_%,0.1172,0.2454,0.1172
NIR_gabor_f0.40_t2.36_std,K_%,0.0994,0.3250,0.0994
NIR_gabor_f0.40_t2.36_std,Ca_%,-0.2903,0.0034,0.2903
NIR_gabor_f0.40_t2.36_std,Mg_%,0.0504,0.6183,0.0504
NIR_gabor_f0.40_t2.36_std,S_%,-0.0663,0.5121,0.0663
NIR_gabor_f0.40_t2.36_std,Нитраты_мг_кг,0.0625,0.5370,0.0625
NIR_gabor_f0.40_t2.36_std,Fe_мг_кг,-0.0405,0.6893,0.0405
NIR_gabor_f0.40_t2.36_std,Mn_мг_кг,0.1290,0.2009,0.1290
NIR_gabor_f0.40_t2.36_std,Cu_мг_кг,0.0830,0.4187,0.0830
NIR_gabor_f0.40_t2.36_std,Zn_мг_кг,0.1375,0.1725,0.1375
NIR_gabor_f0.40_t2.36_std,Co_мг_кг,-0.0844,0.5176,0.0844
NIR_lbp_bin0,N_%,0.2960,0.0028,0.2960
NIR_lbp_bin0,P_%,0.1956,0.0512,0.1956
NIR_lbp_bin0,K_%,0.2036,0.0422,0.2036
NIR_lbp_bin0,Ca_%,0.1591,0.1139,0.1591
NIR_lbp_bin0,Mg_%,0.0053,0.9583,0.0053
NIR_lbp_bin0,S_%,0.1313,0.1929,0.1313
NIR_lbp_bin0,Нитраты_мг_кг,0.1401,0.1646,0.1401
NIR_lbp_bin0,Fe_мг_кг,-0.0182,0.8570,0.0182
NIR_lbp_bin0,Mn_мг_кг,-0.0726,0.4728,0.0726
NIR_lbp_bin0,Cu_мг_кг,-0.0949,0.3554,0.0949
NIR_lbp_bin0,Zn_мг_кг,0.0323,0.7498,0.0323
NIR_lbp_bin0,Co_мг_кг,-0.1902,0.1420,0.1902
NIR_lbp_bin1,N_%,-0.1254,0.2139,0.1254
NIR_lbp_bin1,P_%,-0.0759,0.4532,0.0759
NIR_lbp_bin1,K_%,-0.1008,0.3183,0.1008
NIR_lbp_bin1,Ca_%,-0.0787,0.4365,0.0787
NIR_lbp_bin1,Mg_%,-0.1247,0.2163,0.1247
NIR_lbp_bin1,S_%,-0.0733,0.4687,0.0733
NIR_lbp_bin1,Нитраты_мг_кг,-0.0206,0.8388,0.0206
NIR_lbp_bin1,Fe_мг_кг,-0.0600,0.5535,0.0600
NIR_lbp_bin1,Mn_мг_кг,-0.0314,0.7567,0.0314
NIR_lbp_bin1,Cu_мг_кг,-0.0347,0.7359,0.0347
NIR_lbp_bin1,Zn_мг_кг,-0.0816,0.4194,0.0816
NIR_lbp_bin1,Co_мг_кг,0.0742,0.5698,0.0742
NIR_lbp_bin2,N_%,-0.3272,0.0009,0.3272
NIR_lbp_bin2,P_%,0.0101,0.9207,0.0101
NIR_lbp_bin2,K_%,-0.0681,0.5006,0.0681
NIR_lbp_bin2,Ca_%,-0.1922,0.0554,0.1922
NIR_lbp_bin2,Mg_%,-0.0798,0.4303,0.0798
NIR_lbp_bin2,S_%,-0.0812,0.4221,0.0812
NIR_lbp_bin2,Нитраты_мг_кг,-0.1052,0.2974,0.1052
NIR_lbp_bin2,Fe_мг_кг,-0.0449,0.6572,0.0449
NIR_lbp_bin2,Mn_мг_кг,-0.0091,0.9283,0.0091
NIR_lbp_bin2,Cu_мг_кг,0.1089,0.2883,0.1089
NIR_lbp_bin2,Zn_мг_кг,-0.0031,0.9755,0.0031
NIR_lbp_bin2,Co_мг_кг,0.1879,0.1471,0.1879
NIR_lbp_bin3,N_%,-0.3620,0.0002,0.3620
NIR_lbp_bin3,P_%,-0.0717,0.4782,0.0717
