feature,element,pearson_r,p_value,abs_r
NIR_glcm_ASM_std,Mn_мг_кг,0.0355,0.7299,0.0355
NIR_glcm_ASM_std,Cu_мг_кг,-0.1313,0.1999,0.1313
NIR_glcm_ASM_std,Zn_мг_кг,-0.0819,0.4254,0.0819
NIR_glcm_ASM_std,Co_мг_кг,-0.0753,0.6188,0.0753
NIR_gabor_f0.10_t0.00_mean,N_%,0.2077,0.0412,0.2077
NIR_gabor_f0.10_t0.00_mean,P_%,0.4114,0.0000,0.4114
NIR_gabor_f0.10_t0.00_mean,K_%,0.3247,0.0012,0.3247
NIR_gabor_f0.10_t0.00_mean,Ca_%,0.1349,0.1879,0.1349
NIR_gabor_f0.10_t0.00_mean,Mg_%,-0.2274,0.0251,0.2274
NIR_gabor_f0.10_t0.00_mean,S_%,0.2179,0.0320,0.2179
NIR_gabor_f0.10_t0.00_mean,Нитраты_мг_кг,0.3105,0.0021,0.3105
NIR_gabor_f0.10_t0.00_mean,Fe_мг_кг,0.1736,0.0890,0.1736
NIR_gabor_f0.10_t0.00_mean,Mn_мг_кг,-0.2730,0.0068,0.2730
NIR_gabor_f0.10_t0.00_mean,Cu_мг_кг,0.1597,0.1181,0.1597
NIR_gabor_f0.10_t0.00_mean,Zn_мг_кг,0.2810,0.0053,0.2810
NIR_gabor_f0.10_t0.00_mean,Co_мг_кг,0.0720,0.6344,0.0720
NIR_gabor_f0.10_t0.00_std,N_%,-0.0099,0.9232,0.0099
NIR_gabor_f0.10_t0.00_std,P_%,0.1153,0.2607,0.1153
NIR_gabor_f0.10_t0.00_std,K_%,0.0695,0.4986,0.0695
NIR_gabor_f0.10_t0.00_std,Ca_%,0.0752,0.4642,0.0752
NIR_gabor_f0.10_t0.00_std,Mg_%,-0.0303,0.7681,0.0303
NIR_gabor_f0.10_t0.00_std,S_%,0.1024,0.3181,0.1024
NIR_gabor_f0.10_t0.00_std,Нитраты_мг_кг,0.1557,0.1299,0.1557
NIR_gabor_f0.10_t0.00_std,Fe_мг_кг,-0.0097,0.9247,0.0097
NIR_gabor_f0.10_t0.00_std,Mn_мг_кг,-0.1540,0.1320,0.1540
NIR_gabor_f0.10_t0.00_std,Cu_мг_кг,-0.0355,0.7298,0.0355
NIR_gabor_f0.10_t0.00_std,Zn_мг_кг,0.0165,0.8723,0.0165
NIR_gabor_f0.10_t0.00_std,Co_мг_кг,-0.0841,0.5783,0.0841
NIR_gabor_f0.10_t0.79_mean,N_%,0.2076,0.0413,0.2076
NIR_gabor_f0.10_t0.79_mean,P_%,0.4124,0.0000,0.4124
NIR_gabor_f0.10_t0.79_mean,K_%,0.3247,0.0012,0.3247
NIR_gabor_f0.10_t0.79_mean,Ca_%,0.1346,0.1888,0.1346
NIR_gabor_f0.10_t0.79_mean,Mg_%,-0.2279,0.0248,0.2279
NIR_gabor_f0.10_t0.79_mean,S_%,0.2175,0.0324,0.2175
NIR_gabor_f0.10_t0.79_mean,Нитраты_мг_кг,0.3107,0.0021,0.3107
NIR_gabor_f0.10_t0.79_mean,Fe_мг_кг,0.1738,0.0886,0.1738
NIR_gabor_f0.10_t0.79_mean,Mn_мг_кг,-0.2727,0.0069,0.2727
NIR_gabor_f0.10_t0.79_mean,Cu_мг_кг,0.1602,0.1170,0.1602
NIR_gabor_f0.10_t0.79_mean,Zn_мг_кг,0.2806,0.0054,0.2806
NIR_gabor_f0.10_t0.79_mean,Co_мг_кг,0.0722,0.6337,0.0722
NIR_gabor_f0.10_t0.79_std,N_%,-0.0083,0.9354,0.0083
NIR_gabor_f0.10_t0.79_std,P_%,0.1483,0.1472,0.1483
NIR_gabor_f0.10_t0.79_std,K_%,0.0710,0.4897,0.0710
NIR_gabor_f0.10_t0.79_std,Ca_%,0.0777,0.4494,0.0777
NIR_gabor_f0.10_t0.79_std,Mg_%,-0.0518,0.6142,0.0518
NIR_gabor_f0.10_t0.79_std,S_%,0.0952,0.3539,0.0952
NIR_gabor_f0.10_t0.79_std,Нитраты_мг_кг,0.1658,0.1065,0.1658
NIR_gabor_f0.10_t0.79_std,Fe_мг_кг,-0.0132,0.8977,0.0132
NIR_gabor_f0.10_t0.79_std,Mn_мг_кг,-0.1680,0.1000,0.1680
NIR_gabor_f0.10_t0.79_std,Cu_мг_кг,-0.0207,0.8405,0.0207
NIR_gabor_f0.10_t0.79_std,Zn_мг_кг,0.0181,0.8606,0.0181
NIR_gabor_f0.10_t0.79_std,Co_мг_кг,-0.0961,0.5252,0.0961
NIR_gabor_f0.10_t1.57_mean,N_%,0.2077,0.0413,0.2077
NIR_gabor_f0.10_t1.57_mean,P_%,0.4138,0.0000,0.4138
NIR_gabor_f0.10_t1.57_mean,K_%,0.3247,0.0012,0.3247
NIR_gabor_f0.10_t1.57_mean,Ca_%,0.1357,0.1851,0.1357
NIR_gabor_f0.10_t1.57_mean,Mg_%,-0.2279,0.0248,0.2279
NIR_gabor_f0.10_t1.57_mean,S_%,0.2175,0.0323,0.2175
NIR_gabor_f0.10_t1.57_mean,Нитраты_мг_кг,0.3106,0.0021,0.3106
NIR_gabor_f0.10_t1.57_mean,Fe_мг_кг,0.1741,0.0882,0.1741
NIR_gabor_f0.10_t1.57_mean,Mn_мг_кг,-0.2719,0.0070,0.2719
NIR_gabor_f0.10_t1.57_mean,Cu_мг_кг,0.1598,0.1180,0.1598
NIR_gabor_f0.10_t1.57_mean,Zn_мг_кг,0.2805,0.0054,0.2805
NIR_gabor_f0.10_t1.57_mean,Co_мг_кг,0.0712,0.6383,0.0712
NIR_gabor_f0.10_t1.57_std,N_%,-0.0123,0.9049,0.0123
NIR_gabor_f0.10_t1.57_std,P_%,0.1737,0.0889,0.1737
NIR_gabor_f0.10_t1.57_std,K_%,0.0797,0.4376,0.0797
NIR_gabor_f0.10_t1.57_std,Ca_%,0.1017,0.3214,0.1017
NIR_gabor_f0.10_t1.57_std,Mg_%,-0.0747,0.4669,0.0747
NIR_gabor_f0.10_t1.57_std,S_%,0.0937,0.3611,0.0937
NIR_gabor_f0.10_t1.57_std,Нитраты_мг_кг,0.1628,0.1131,0.1628
NIR_gabor_f0.10_t1.57_std,Fe_мг_кг,0.0003,0.9976,0.0003
NIR_gabor_f0.10_t1.57_std,Mn_мг_кг,-0.1568,0.1251,0.1568
NIR_gabor_f0.10_t1.57_std,Cu_мг_кг,-0.0326,0.7516,0.0326
NIR_gabor_f0.10_t1.57_std,Zn_мг_кг,0.0057,0.9556,0.0057
NIR_gabor_f0.10_t1.57_std,Co_мг_кг,-0.0821,0.5876,0.0821
NIR_gabor_f0.10_t2.36_mean,N_%,0.2082,0.0407,0.2082
NIR_gabor_f0.10_t2.36_mean,P_%,0.4130,0.0000,0.4130
NIR_gabor_f0.10_t2.36_mean,K_%,0.3252,0.0012,0.3252
NIR_gabor_f0.10_t2.36_mean,Ca_%,0.1361,0.1837,0.1361
NIR_gabor_f0.10_t2.36_mean,Mg_%,-0.2274,0.0251,0.2274
NIR_gabor_f0.10_t2.36_mean,S_%,0.2184,0.0316,0.2184
NIR_gabor_f0.10_t2.36_mean,Нитраты_мг_кг,0.3104,0.0021,0.3104
NIR_gabor_f0.10_t2.36_mean,Fe_мг_кг,0.1741,0.0881,0.1741
NIR_gabor_f0.10_t2.36_mean,Mn_мг_кг,-0.2725,0.0069,0.2725
NIR_gabor_f0.10_t2.36_mean,Cu_мг_кг,0.1597,0.1181,0.1597
NIR_gabor_f0.10_t2.36_mean,Zn_мг_кг,0.2815,0.0052,0.2815
NIR_gabor_f0.10_t2.36_mean,Co_мг_кг,0.0711,0.6386,0.0711
NIR_gabor_f0.10_t2.36_std,N_%,-0.0129,0.9001,0.0129
NIR_gabor_f0.10_t2.36_std,P_%,0.1390,0.1745,0.1390
NIR_gabor_f0.10_t2.36_std,K_%,0.0768,0.4546,0.0768
NIR_gabor_f0.10_t2.36_std,Ca_%,0.1019,0.3206,0.1019
NIR_gabor_f0.10_t2.36_std,Mg_%,-0.0502,0.6252,0.0502
NIR_gabor_f0.10_t2.36_std,S_%,0.1060,0.3016,0.1060
NIR_gabor_f0.10_t2.36_std,Нитраты_мг_кг,0.1490,0.1473,0.1490
NIR_gabor_f0.10_t2.36_std,Fe_мг_кг,-0.0039,0.9695,0.0039
NIR_gabor_f0.10_t2.36_std,Mn_мг_кг,-0.1418,0.1658,0.1418
NIR_gabor_f0.10_t2.36_std,Cu_мг_кг,-0.0441,0.6682,0.0441
NIR_gabor_f0.10_t2.36_std,Zn_мг_кг,0.0061,0.9527,0.0061
NIR_gabor_f0.10_t2.36_std,Co_мг_кг,-0.0803,0.5960,0.0803
NIR_gabor_f0.25_t0.00_mean,N_%,-0.0523,0.6110,0.0523
NIR_gabor_f0.25_t0.00_mean,P_%,0.1597,0.1181,0.1597
NIR_gabor_f0.25_t0.00_mean,K_%,0.1391,0.1741,0.1391
NIR_gabor_f0.25_t0.00_mean,Ca_%,0.2251,0.0266,0.2251
NIR_gabor_f0.25_t0.00_mean,Mg_%,-0.1426,0.1634,0.1426
NIR_gabor_f0.25_t0.00_mean,S_%,0.0116,0.9106,0.0116
NIR_gabor_f0.25_t0.00_mean,Нитраты_мг_кг,0.1879,0.0668,0.1879
NIR_gabor_f0.25_t0.00_mean,Fe_мг_кг,0.1786,0.0801,0.1786
NIR_gabor_f0.25_t0.00_mean,Mn_мг_кг,-0.0790,0.4415,0.0790
NIR_gabor_f0.25_t0.00_mean,Cu_мг_кг,-0.0388,0.7056,0.0388
NIR_gabor_f0.25_t0.00_mean,Zn_мг_кг,0.0258,0.8021,0.0258
NIR_gabor_f0.25_t0.00_mean,Co_мг_кг,-0.0267,0.8600,0.0267
NIR_gabor_f0.25_t0.00_std,N_%,-0.0685,0.5050,0.0685
NIR_gabor_f0.25_t0.00_std,P_%,0.0571,0.5787,0.0571
NIR_gabor_f0.25_t0.00_std,K_%,0.0932,0.3637,0.0932
NIR_gabor_f0.25_t0.00_std,Ca_%,0.1891,0.0636,0.1891
NIR_gabor_f0.25_t0.00_std,Mg_%,-0.1038,0.3115,0.1038
NIR_gabor_f0.25_t0.00_std,S_%,0.0133,0.8973,0.0133
NIR_gabor_f0.25_t0.00_std,Нитраты_мг_кг,0.1592,0.1214,0.1592
NIR_gabor_f0.25_t0.00_std,Fe_мг_кг,0.1612,0.1148,0.1612
NIR_gabor_f0.25_t0.00_std,Mn_мг_кг,-0.0683,0.5059,0.0683
NIR_gabor_f0.25_t0.00_std,Cu_мг_кг,-0.0438,0.6701,0.0438
NIR_gabor_f0.25_t0.00_std,Zn_мг_кг,-0.0093,0.9282,0.0093
NIR_gabor_f0.25_t0.00_std,Co_мг_кг,0.0108,0.9434,0.0108
NIR_gabor_f0.25_t0.79_mean,N_%,0.0071,0.9449,0.0071
NIR_gabor_f0.25_t0.79_mean,P_%,0.2389,0.0184,0.2389
NIR_gabor_f0.25_t0.79_mean,K_%,0.1672,0.1016,0.1672
NIR_gabor_f0.25_t0.79_mean,Ca_%,0.1413,0.1673,0.1413
NIR_gabor_f0.25_t0.79_mean,Mg_%,-0.1794,0.0786,0.1794
NIR_gabor_f0.25_t0.79_mean,S_%,0.0089,0.9307,0.0089
NIR_gabor_f0.25_t0.79_mean,Нитраты_мг_кг,0.1235,0.2306,0.1235
NIR_gabor_f0.25_t0.79_mean,Fe_мг_кг,0.1717,0.0927,0.1717
NIR_gabor_f0.25_t0.79_mean,Mn_мг_кг,-0.0963,0.3479,0.0963
NIR_gabor_f0.25_t0.79_mean,Cu_мг_кг,0.0660,0.5205,0.0660
NIR_gabor_f0.25_t0.79_mean,Zn_мг_кг,0.0590,0.5658,0.0590
NIR_gabor_f0.25_t0.79_mean,Co_мг_кг,-0.0472,0.7557,0.0472
NIR_gabor_f0.25_t0.79_std,N_%,0.0055,0.9577,0.0055
NIR_gabor_f0.25_t0.79_std,P_%,0.1983,0.0515,0.1983
NIR_gabor_f0.25_t0.79_std,K_%,0.1559,0.1273,0.1559
NIR_gabor_f0.25_t0.79_std,Ca_%,0.1192,0.2449,0.1192
NIR_gabor_f0.25_t0.79_std,Mg_%,-0.1780,0.0810,0.1780
NIR_gabor_f0.25_t0.79_std,S_%,0.0237,0.8178,0.0237
NIR_gabor_f0.25_t0.79_std,Нитраты_мг_кг,0.1265,0.2194,0.1265
NIR_gabor_f0.25_t0.79_std,Fe_мг_кг,0.1708,0.0944,0.1708
NIR_gabor_f0.25_t0.79_std,Mn_мг_кг,-0.1043,0.3093,0.1043
NIR_gabor_f0.25_t0.79_std,Cu_мг_кг,0.0388,0.7056,0.0388
NIR_gabor_f0.25_t0.79_std,Zn_мг_кг,0.0415,0.6864,0.0415
NIR_gabor_f0.25_t0.79_std,Co_мг_кг,-0.0608,0.6883,0.0608
NIR_gabor_f0.25_t1.57_mean,N_%,0.0116,0.9101,0.0116
NIR_gabor_f0.25_t1.57_mean,P_%,0.3304,0.0010,0.3304
NIR_gabor_f0.25_t1.57_mean,K_%,0.1456,0.1549,0.1456
NIR_gabor_f0.25_t1.57_mean,Ca_%,0.1866,0.0673,0.1866
NIR_gabor_f0.25_t1.57_mean,Mg_%,-0.1985,0.0513,0.1985
NIR_gabor_f0.25_t1.57_mean,S_%,0.0327,0.7505,0.0327
NIR_gabor_f0.25_t1.57_mean,Нитраты_мг_кг,0.0976,0.3442,0.0976
NIR_gabor_f0.25_t1.57_mean,Fe_мг_кг,0.0251,0.8073,0.0251
NIR_gabor_f0.25_t1.57_mean,Mn_мг_кг,-0.1942,0.0567,0.1942
NIR_gabor_f0.25_t1.57_mean,Cu_мг_кг,-0.0338,0.7422,0.0338
NIR_gabor_f0.25_t1.57_mean,Zn_мг_кг,-0.0098,0.9241,0.0098
NIR_gabor_f0.25_t1.57_mean,Co_мг_кг,0.1202,0.4263,0.1202
NIR_gabor_f0.25_t1.57_std,N_%,0.1150,0.2622,0.1150
NIR_gabor_f0.25_t1.57_std,P_%,0.3709,0.0002,0.3709
NIR_gabor_f0.25_t1.57_std,K_%,0.2203,0.0301,0.2203
NIR_gabor_f0.25_t1.57_std,Ca_%,0.1917,0.0600,0.1917
NIR_gabor_f0.25_t1.57_std,Mg_%,-0.1642,0.1081,0.1642
NIR_gabor_f0.25_t1.57_std,S_%,0.1769,0.0830,0.1769
NIR_gabor_f0.25_t1.57_std,Нитраты_мг_кг,0.1699,0.0979,0.1699
NIR_gabor_f0.25_t1.57_std,Fe_мг_кг,0.0366,0.7220,0.0366
NIR_gabor_f0.25_t1.57_std,Mn_мг_кг,-0.2436,0.0162,0.2436
NIR_gabor_f0.25_t1.57_std,Cu_мг_кг,0.0201,0.8447,0.0201
NIR_gabor_f0.25_t1.57_std,Zn_мг_кг,0.0440,0.6689,0.0440
NIR_gabor_f0.25_t1.57_std,Co_мг_кг,0.0270,0.8588,0.0270
NIR_gabor_f0.25_t2.36_mean,N_%,0.0577,0.5746,0.0577
NIR_gabor_f0.25_t2.36_mean,P_%,0.3294,0.0010,0.3294
NIR_gabor_f0.25_t2.36_mean,K_%,0.2105,0.0385,0.2105
NIR_gabor_f0.25_t2.36_mean,Ca_%,0.2734,0.0067,0.2734
NIR_gabor_f0.25_t2.36_mean,Mg_%,-0.1591,0.1196,0.1591
NIR_gabor_f0.25_t2.36_mean,S_%,0.0997,0.3313,0.0997
NIR_gabor_f0.25_t2.36_mean,Нитраты_мг_кг,0.2294,0.0245,0.2294
NIR_gabor_f0.25_t2.36_mean,Fe_мг_кг,0.0640,0.5336,0.0640
NIR_gabor_f0.25_t2.36_mean,Mn_мг_кг,-0.1509,0.1402,0.1509
NIR_gabor_f0.25_t2.36_mean,Cu_мг_кг,-0.0447,0.6641,0.0447
NIR_gabor_f0.25_t2.36_mean,Zn_мг_кг,0.0564,0.5829,0.0564
NIR_gabor_f0.25_t2.36_mean,Co_мг_кг,0.1879,0.2112,0.1879
NIR_gabor_f0.25_t2.36_std,N_%,0.0176,0.8638,0.0176
NIR_gabor_f0.25_t2.36_std,P_%,0.2646,0.0088,0.2646
NIR_gabor_f0.25_t2.36_std,K_%,0.1684,0.0993,0.1684
NIR_gabor_f0.25_t2.36_std,Ca_%,0.2893,0.0041,0.2893
NIR_gabor_f0.25_t2.36_std,Mg_%,-0.1346,0.1889,0.1346
NIR_gabor_f0.25_t2.36_std,S_%,0.1164,0.2563,0.1164
NIR_gabor_f0.25_t2.36_std,Нитраты_мг_кг,0.2200,0.0312,0.2200
NIR_gabor_f0.25_t2.36_std,Fe_мг_кг,0.0473,0.6451,0.0473
NIR_gabor_f0.25_t2.36_std,Mn_мг_кг,-0.1304,0.2031,0.1304
NIR_gabor_f0.25_t2.36_std,Cu_мг_кг,-0.0850,0.4078,0.0850
NIR_gabor_f0.25_t2.36_std,Zn_мг_кг,-0.0042,0.9675,0.0042
NIR_gabor_f0.25_t2.36_std,Co_мг_кг,0.1672,0.2666,0.1672
NIR_gabor_f0.40_t0.00_mean,N_%,-0.0729,0.4782,0.0729
NIR_gabor_f0.40_t0.00_mean,P_%,0.0651,0.5261,0.0651
NIR_gabor_f0.40_t0.00_mean,K_%,0.0467,0.6496,0.0467
NIR_gabor_f0.40_t0.00_mean,Ca_%,0.2642,0.0089,0.2642
NIR_gabor_f0.40_t0.00_mean,Mg_%,-0.0463,0.6525,0.0463
NIR_gabor_f0.40_t0.00_mean,S_%,-0.0711,0.4887,0.0711
NIR_gabor_f0.40_t0.00_mean,Нитраты_мг_кг,0.1135,0.2709,0.1135
NIR_gabor_f0.40_t0.00_mean,Fe_мг_кг,0.2106,0.0384,0.2106
NIR_gabor_f0.40_t0.00_mean,Mn_мг_кг,0.0438,0.6701,0.0438
NIR_gabor_f0.40_t0.00_mean,Cu_мг_кг,-0.0305,0.7667,0.0305
NIR_gabor_f0.40_t0.00_mean,Zn_мг_кг,-0.0102,0.9207,0.0102
NIR_gabor_f0.40_t0.00_mean,Co_мг_кг,-0.0285,0.8509,0.0285
NIR_gabor_f0.40_t0.00_std,N_%,-0.0797,0.4376,0.0797
NIR_gabor_f0.40_t0.00_std,P_%,0.0865,0.3996,0.0865
NIR_gabor_f0.40_t0.00_std,K_%,0.0698,0.4968,0.0698
NIR_gabor_f0.40_t0.00_std,Ca_%,0.2352,0.0204,0.2352
NIR_gabor_f0.40_t0.00_std,Mg_%,-0.0599,0.5602,0.0599
NIR_gabor_f0.40_t0.00_std,S_%,-0.0824,0.4226,0.0824
NIR_gabor_f0.40_t0.00_std,Нитраты_мг_кг,0.1463,0.1548,0.1463
NIR_gabor_f0.40_t0.00_std,Fe_мг_кг,0.2028,0.0464,0.2028
NIR_gabor_f0.40_t0.00_std,Mn_мг_кг,0.0182,0.8596,0.0182
NIR_gabor_f0.40_t0.00_std,Cu_мг_кг,0.0056,0.9565,0.0056
NIR_gabor_f0.40_t0.00_std,Zn_мг_кг,0.0057,0.9557,0.0057
NIR_gabor_f0.40_t0.00_std,Co_мг_кг,-0.0333,0.8260,0.0333
NIR_gabor_f0.40_t0.79_mean,N_%,-0.0406,0.6930,0.0406
NIR_gabor_f0.40_t0.79_mean,P_%,0.0996,0.3316,0.0996
NIR_gabor_f0.40_t0.79_mean,K_%,0.0313,0.7606,0.0313
NIR_gabor_f0.40_t0.79_mean,Ca_%,0.1255,0.2206,0.1255
NIR_gabor_f0.40_t0.79_mean,Mg_%,-0.0989,0.3353,0.0989
NIR_gabor_f0.40_t0.79_mean,S_%,-0.0819,0.4249,0.0819
NIR_gabor_f0.40_t0.79_mean,Нитраты_мг_кг,-0.0064,0.9504,0.0064
NIR_gabor_f0.40_t0.79_mean,Fe_мг_кг,0.1706,0.0948,0.1706
NIR_gabor_f0.40_t0.79_mean,Mn_мг_кг,0.0305,0.7665,0.0305
NIR_gabor_f0.40_t0.79_mean,Cu_мг_кг,0.0742,0.4700,0.0742
NIR_gabor_f0.40_t0.79_mean,Zn_мг_кг,-0.0057,0.9558,0.0057
NIR_gabor_f0.40_t0.79_mean,Co_мг_кг,-0.0074,0.9609,0.0074
NIR_gabor_f0.40_t0.79_std,N_%,-0.0671,0.5140,0.0671
NIR_gabor_f0.40_t0.79_std,P_%,0.0417,0.6848,0.0417
NIR_gabor_f0.40_t0.79_std,K_%,0.0181,0.8603,0.0181
NIR_gabor_f0.40_t0.79_std,Ca_%,0.1010,0.3248,0.1010
NIR_gabor_f0.40_t0.79_std,Mg_%,-0.0888,0.3871,0.0888
NIR_gabor_f0.40_t0.79_std,S_%,-0.0862,0.4013,0.0862
NIR_gabor_f0.40_t0.79_std,Нитраты_мг_кг,-0.0332,0.7480,0.0332
NIR_gabor_f0.40_t0.79_std,Fe_мг_кг,0.1491,0.1449,0.1491
NIR_gabor_f0.40_t0.79_std,Mn_мг_кг,0.0357,0.7284,0.0357
NIR_gabor_f0.40_t0.79_std,Cu_мг_кг,0.0540,0.5994,0.0540
NIR_gabor_f0.40_t0.79_std,Zn_мг_кг,-0.0257,0.8029,0.0257
NIR_gabor_f0.40_t0.79_std,Co_мг_кг,-0.0148,0.9223,0.0148
NIR_gabor_f0.40_t1.57_mean,N_%,0.1154,0.2603,0.1154
NIR_gabor_f0.40_t1.57_mean,P_%,0.2791,0.0056,0.2791
NIR_gabor_f0.40_t1.57_mean,K_%,0.1841,0.0711,0.1841
NIR_gabor_f0.40_t1.57_mean,Ca_%,0.1577,0.1229,0.1577
NIR_gabor_f0.40_t1.57_mean,Mg_%,-0.1134,0.2688,0.1134
NIR_gabor_f0.40_t1.57_mean,S_%,0.1358,0.1849,0.1358
NIR_gabor_f0.40_t1.57_mean,Нитраты_мг_кг,0.1144,0.2670,0.1144
NIR_gabor_f0.40_t1.57_mean,Fe_мг_кг,0.0760,0.4595,0.0760
NIR_gabor_f0.40_t1.57_mean,Mn_мг_кг,-0.1701,0.0957,0.1701
NIR_gabor_f0.40_t1.57_mean,Cu_мг_кг,0.0467,0.6498,0.0467
NIR_gabor_f0.40_t1.57_mean,Zn_мг_кг,0.0485,0.6374,0.0485
NIR_gabor_f0.40_t1.57_mean,Co_мг_кг,0.1270,0.4004,0.1270
NIR_gabor_f0.40_t1.57_std,N_%,0.1129,0.2708,0.1129
NIR_gabor_f0.40_t1.57_std,P_%,0.2429,0.0165,0.2429
NIR_gabor_f0.40_t1.57_std,K_%,0.1679,0.1003,0.1679
NIR_gabor_f0.40_t1.57_std,Ca_%,0.1376,0.1789,0.1376
NIR_gabor_f0.40_t1.57_std,Mg_%,-0.0943,0.3583,0.0943
NIR_gabor_f0.40_t1.57_std,S_%,0.1391,0.1741,0.1391
NIR_gabor_f0.40_t1.57_std,Нитраты_мг_кг,0.1420,0.1675,0.1420
NIR_gabor_f0.40_t1.57_std,Fe_мг_кг,0.0842,0.4124,0.0842
NIR_gabor_f0.40_t1.57_std,Mn_мг_кг,-0.1627,0.1113,0.1627
NIR_gabor_f0.40_t1.57_std,Cu_мг_кг,0.0243,0.8130,0.0243
NIR_gabor_f0.40_t1.57_std,Zn_мг_кг,0.0281,0.7847,0.0281
NIR_gabor_f0.40_t1.57_std,Co_мг_кг,0.1618,0.2828,0.1618
NIR_gabor_f0.40_t2.36_mean,N_%,0.0694,0.4995,0.0694
NIR_gabor_f0.40_t2.36_mean,P_%,0.2161,0.0335,0.2161
NIR_gabor_f0.40_t2.36_mean,K_%,0.1666,0.1029,0.1666
NIR_gabor_f0.40_t2.36_mean,Ca_%,0.2972,0.0031,0.2972
NIR_gabor_f0.40_t2.36_mean,Mg_%,-0.0906,0.3775,0.0906
NIR_gabor_f0.40_t2.36_mean,S_%,0.1415,0.1668,0.1415
NIR_gabor_f0.40_t2.36_mean,Нитраты_мг_кг,0.1996,0.0512,0.1996
NIR_gabor_f0.40_t2.36_mean,Fe_мг_кг,0.1819,0.0746,0.1819
NIR_gabor_f0.40_t2.36_mean,Mn_мг_кг,-0.0786,0.4442,0.0786
NIR_gabor_f0.40_t2.36_mean,Cu_мг_кг,-0.0274,0.7901,0.0274
NIR_gabor_f0.40_t2.36_mean,Zn_мг_кг,0.0423,0.6806,0.0423
NIR_gabor_f0.40_t2.36_mean,Co_мг_кг,0.2097,0.1619,0.2097
NIR_gabor_f0.40_t2.36_std,N_%,0.0473,0.6455,0.0473
NIR_gabor_f0.40_t2.36_std,P_%,0.1883,0.0647,0.1883
NIR_gabor_f0.40_t2.36_std,K_%,0.1435,0.1609,0.1435
NIR_gabor_f0.40_t2.36_std,Ca_%,0.2858,0.0045,0.2858
NIR_gabor_f0.40_t2.36_std,Mg_%,-0.0514,0.6168,0.0514
NIR_gabor_f0.40_t2.36_std,S_%,0.1586,0.1207,0.1586
NIR_gabor_f0.40_t2.36_std,Нитраты_мг_кг,0.2000,0.0507,0.2000
NIR_gabor_f0.40_t2.36_std,Fe_мг_кг,0.1442,0.1588,0.1442
NIR_gabor_f0.40_t2.36_std,Mn_мг_кг,-0.0870,0.3968,0.0870
NIR_gabor_f0.40_t2.36_std,Cu_мг_кг,-0.0223,0.8283,0.0223
NIR_gabor_f0.40_t2.36_std,Zn_мг_кг,0.0364,0.7232,0.0364
NIR_gabor_f0.40_t2.36_std,Co_мг_кг,0.2032,0.1755,0.2032
NIR_lbp_bin0,N_%,-0.0112,0.9133,0.0112
NIR_lbp_bin0,P_%,0.1570,0.1245,0.1570
NIR_lbp_bin0,K_%,0.0484,0.6381,0.0484
NIR_lbp_bin0,Ca_%,0.0418,0.6847,0.0418
NIR_lbp_bin0,Mg_%,-0.1008,0.3259,0.1008
NIR_lbp_bin0,S_%,-0.1119,0.2751,0.1119
NIR_lbp_bin0,Нитраты_мг_кг,-0.0090,0.9308,0.0090
NIR_lbp_bin0,Fe_мг_кг,-0.0236,0.8186,0.0236
NIR_lbp_bin0,Mn_мг_кг,-0.1294,0.2064,0.1294
NIR_lbp_bin0,Cu_мг_кг,-0.0454,0.6585,0.0454
NIR_lbp_bin0,Zn_мг_кг,-0.0306,0.7659,0.0306
NIR_lbp_bin0,Co_мг_кг,0.2971,0.0449,0.2971
NIR_lbp_bin1,N_%,0.0944,0.3576,0.0944
NIR_lbp_bin1,P_%,0.0653,0.5254,0.0653
NIR_lbp_bin1,K_%,0.1544,0.1311,0.1544
NIR_lbp_bin1,Ca_%,-0.1099,0.2839,0.1099
NIR_lbp_bin1,Mg_%,0.0212,0.8368,0.0212
NIR_lbp_bin1,S_%,0.2001,0.0494,0.2001
NIR_lbp_bin1,Нитраты_мг_кг,0.2241,0.0282,0.2241
NIR_lbp_bin1,Fe_мг_кг,0.1197,0.2427,0.1197
NIR_lbp_bin1,Mn_мг_кг,-0.0653,0.5248,0.0653
NIR_lbp_bin1,Cu_мг_кг,0.0631,0.5394,0.0631
NIR_lbp_bin1,Zn_мг_кг,0.1713,0.0934,0.1713
NIR_lbp_bin1,Co_мг_кг,-0.1923,0.2003,0.1923
NIR_lbp_bin2,N_%,0.0159,0.8770,0.0159
NIR_lbp_bin2,P_%,-0.0014,0.9889,0.0014
NIR_lbp_bin2,K_%,0.0205,0.8424,0.0205
NIR_lbp_bin2,Ca_%,-0.0901,0.3803,0.0901
NIR_lbp_bin2,Mg_%,-0.0055,0.9571,0.0055
NIR_lbp_bin2,S_%,0.0616,0.5488,0.0616
NIR_lbp_bin2,Нитраты_мг_кг,0.0835,0.4184,0.0835
NIR_lbp_bin2,Fe_мг_кг,0.0486,0.6365,0.0486
NIR_lbp_bin2,Mn_мг_кг,0.0367,0.7215,0.0367
NIR_lbp_bin2,Cu_мг_кг,0.0357,0.7285,0.0357
NIR_lbp_bin2,Zn_мг_кг,0.1508,0.1404,0.1508
NIR_lbp_bin2,Co_мг_кг,-0.2126,0.1561,0.2126
NIR_lbp_bin3,N_%,-0.1222,0.2329,0.1222
NIR_lbp_bin3,P_%,-0.0732,0.4759,0.0732
NIR_lbp_bin3,K_%,-0.0760,0.4592,0.0760
